detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
19286,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Not an Intersection,f
19287,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19288,Other Fixed Object,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
19289,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,t
19290,Guardrail End,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
19291,Rollover/Overturn,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
19292,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19293,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
19294,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,t
19295,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
19296,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
19297,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
19298,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
19299,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,t
19300,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
19301,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
19302,Mail Box,Daylight,Rural-Major Collector,Not an Intersection,f
19373,Guardrail End,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19303,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
19304,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
19305,Traffic Sign Support ,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,f
19306,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
19307,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
19308,Pedestrian,Dawn,Rural-Unknown Rural,Not an Intersection,f
19309,Other Fixed Object,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
19310,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
19311,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
19312,Curb,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
19313,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
19314,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
19315,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Not an Intersection,t
19316,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
19317,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
19318,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
19319,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
19320,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
19321,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
19322,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
19323,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
19324,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
19325,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19326,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
19327,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
19328,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,t
19329,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
19330,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19331,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
19332,Traffic Sign Support ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
19333,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
19334,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
19335,Curb,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
19336,Fence,Daylight,Urban-Local Road or Street,Not an Intersection,f
19337,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
19338,Curb,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
19339,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
19340,Non-Motorist on Personal Conveyance,Daylight,Rural-Minor Collector,Not an Intersection,f
19341,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
19342,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
19343,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,t
19344,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19345,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
19346,Other Fixed Object,Daylight,Rural-Local Road or Street,Not an Intersection,t
19347,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
19348,Live Animal,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
19349,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
19350,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
19351,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
19352,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
19353,Traffic Sign Support ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
19354,Mail Box,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19355,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
19356,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
19357,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
19358,Culvert,Daylight,Rural-Local Road or Street,Not an Intersection,t
19359,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
19360,Railway Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
19361,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
19362,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
19363,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
19364,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
19365,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,t
19366,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
19367,Embankment,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
19368,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
19369,Mail Box,Daylight,Rural-Major Collector,Not an Intersection,f
19370,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19371,Other Fixed Object,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
19372,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,T-Intersection,f
19374,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
19375,Ditch,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
19376,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
19377,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
19378,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Collector,Four-Way Intersection,f
19379,Mail Box,Daylight,Rural-Local Road or Street,Not an Intersection,f
19380,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
19381,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Four-Way Intersection,f
19382,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
19383,Culvert,Daylight,Rural-Minor Arterial,Not an Intersection,t
19384,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
19385,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
19386,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
19387,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
19388,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,t
19389,Ditch,Dawn,Rural-Major Collector,Not an Intersection,t
19390,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
19391,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19392,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19393,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19394,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
19395,Ditch,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
19396,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
19397,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19398,Bridge Pier or Support,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19399,Curb,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
19400,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
19401,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
19402,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19403,Other Non-Collision,Daylight,Rural-Local Road or Street,T-Intersection,f
19404,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19405,Utility Pole/Light Support,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
19406,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
19407,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
19408,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19409,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
19410,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,t
19411,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
19412,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
19413,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,f
19414,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
19415,Pedalcyclist,Daylight,Urban-Collector,Not an Intersection,f
19416,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
19417,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,t
19418,Pedalcyclist,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
19419,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
19420,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
19421,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
19422,Utility Pole/Light Support,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
19423,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
19424,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
19425,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
19426,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
19427,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
19428,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
19429,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
19430,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
19431,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
19432,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
19433,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
19434,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
19435,Pedestrian,Other,Urban-Other Principal Arterial,Four-Way Intersection,f
19436,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Four-Way Intersection,f
19437,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
19438,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,t
19439,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
19440,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19441,Mail Box,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
19442,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
19443,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
19444,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
19445,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
19446,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
19447,Snow Bank,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19448,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
19449,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
19450,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
19451,Pedestrian,Dusk,Rural-Minor Collector,Not an Intersection,t
19452,Other Fixed Object,Daylight,Rural-Minor Collector,Not an Intersection,f
19453,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
19454,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
19455,Other Object (not fixed),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
19456,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
19457,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
19458,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
19459,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19460,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
19461,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
19462,Parked Motor Vehicle ,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
19463,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
19464,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19465,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
19466,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
19467,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19468,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
19469,Live Animal,Daylight,Rural-Major Collector,Not an Intersection,f
19470,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
19471,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
19472,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
19473,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Four-Way Intersection,t
19474,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19475,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
19476,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
19477,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
19478,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
19479,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
19480,Traffic Sign Support ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
19481,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
19482,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
19483,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,t
19484,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
19485,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
19486,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
19487,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Four-Way Intersection,t
