detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
60324,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
60325,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60326,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
60327,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60328,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60329,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60330,Utility Pole/Light Support,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60331,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60332,Embankment,Daylight,Urban-Collector,Not an Intersection,f
60333,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60334,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
60335,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60336,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
60337,Mail Box,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60338,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60339,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
60340,Utility Pole/Light Support,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60341,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
60342,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
60343,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,t
60344,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60345,Fell/Jumped from Vehicle,Dark - Lighted,Urban-Collector,Not an Intersection,t
60346,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
60347,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60348,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60349,Cable Barrier,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
60350,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
60351,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
60352,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60353,Ditch,Daylight,Urban-Minor Arterial,Not an Intersection,t
60354,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
60355,Pedestrian,Dusk,Urban-Minor Arterial,T-Intersection,f
60356,Mail Box,Daylight,Rural-Minor Collector,Not an Intersection,f
60357,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60358,Embankment,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60359,Other Non-Collision,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60360,Embankment,Dawn,Urban-Collector,Not an Intersection,f
60361,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,t
60362,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
60363,Utility Pole/Light Support,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
60364,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
60365,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60366,Fell/Jumped from Vehicle,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60367,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60368,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
60369,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60370,Parked Motor Vehicle ,Daylight,Rural-Minor Collector,Not an Intersection,f
60371,Mail Box,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60372,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
60373,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
60374,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60375,Live Animal,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60376,Traffic Sign Support ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60377,Culvert,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
60378,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Major Collector,T-Intersection,f
60379,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60380,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60381,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
60382,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60383,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60384,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60385,Embankment,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
60386,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
60387,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60388,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60389,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60390,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60391,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,t
60392,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60393,Parked Motor Vehicle ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60394,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
60395,Rollover/Overturn,Daylight,Urban-Collector,Not an Intersection,f
60396,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,f
60397,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
60398,Fence,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60399,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60400,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
60401,Mail Box,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
60402,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
60403,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
60404,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60405,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
60406,Tree (Standing Only),Daylight,Rural-Major Collector,T-Intersection,f
60407,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
60408,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
60409,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
60410,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60411,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60412,Rollover/Overturn,Dusk,Rural-Minor Collector,Not an Intersection,t
60413,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60414,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
60415,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
60416,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
60417,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
60418,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60419,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
60420,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60421,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
60422,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
60423,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
60424,Other Fixed Object,Daylight,Urban-Collector,Not an Intersection,f
60425,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
60426,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
60427,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
60428,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Four-Way Intersection,f
60429,Rollover/Overturn,Daylight,Urban-Minor Arterial,Not an Intersection,f
60430,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
60431,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60432,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60433,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60434,Fell/Jumped from Vehicle,Daylight,Rural-Minor Collector,Not an Intersection,f
60435,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60436,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60437,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
60438,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
60439,Cable Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60440,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60441,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,t
60442,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
60443,Fell/Jumped from Vehicle,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60444,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
60445,"Other Post, Other Pole or Other Supports",Daylight,Rural-Local Road or Street,Not an Intersection,f
60446,Motor Vehicle In-Transport ,Dusk,Urban-Local Road or Street,Four-Way Intersection,f
60447,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
60448,Other Non-Collision,Daylight,Rural-Minor Collector,Not an Intersection,t
60449,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60450,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60451,Other Object (not fixed),Daylight,Urban-Other Principal Arterial,T-Intersection,f
60452,Guardrail Face,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
60453,Railway Vehicle,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60454,Concrete Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
60455,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
60456,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,T-Intersection,t
60457,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,f
60458,Traffic Sign Support ,Daylight,Urban-Local Road or Street,T-Intersection,f
60459,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
60460,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,t
60461,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60462,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60463,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
60464,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60465,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
60466,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
60467,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
60468,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
60469,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
60470,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
60471,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
60472,Other Non-Collision,Daylight,Rural-Minor Collector,Not an Intersection,f
60473,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
60474,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
60475,Other Non-Collision,Daylight,Urban-Minor Arterial,Not an Intersection,f
60476,Ditch,Daylight,Urban-Collector,Not an Intersection,t
60477,Other Non-Collision,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60478,Tree (Standing Only),Dark - Lighted,Urban-Collector,Not an Intersection,f
60479,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60480,Pedestrian,Dark - Lighted,Urban-Collector,T-Intersection,f
60481,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
60482,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60483,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
60484,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
60485,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
60486,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60487,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
60488,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60489,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
60490,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
60491,Other Fixed Object,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60492,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
60493,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
60494,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
60495,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
60496,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
60497,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
60498,Utility Pole/Light Support,Daylight,Urban-Minor Arterial,Not an Intersection,t
60499,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60500,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
60501,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
60502,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
60503,Tree (Standing Only),Daylight,Rural-Major Collector,T-Intersection,f
60504,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
60505,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
60506,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
60507,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
60508,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
60509,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
60510,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
60511,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
60512,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Rural-Local Road or Street,Not an Intersection,f
60513,Other Fixed Object,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
60514,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
60515,Mail Box,Daylight,Rural-Minor Arterial,Not an Intersection,f
60516,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
60517,Utility Pole/Light Support,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
60518,Pedalcyclist,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
60519,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
60520,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
60521,Motor Vehicle In-Transport ,Dawn,Urban-Other Principal Arterial,Four-Way Intersection,f
60522,Utility Pole/Light Support,Daylight,Urban-Minor Arterial,Not an Intersection,f
60523,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
60524,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
