detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
51628,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
51629,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
51630,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51631,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
51632,Fell/Jumped from Vehicle,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51633,Culvert,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51634,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
51635,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,t
51636,Fence,Daylight,Rural-Major Collector,Not an Intersection,f
51637,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51638,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51639,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51640,Fire/Explosion,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
51641,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51642,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,f
51643,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
51644,Guardrail Face,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51645,Parked Motor Vehicle ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51646,Culvert,Daylight,Rural-Minor Arterial,Not an Intersection,f
51647,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
51648,Railway Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
51649,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51650,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51651,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51652,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
51653,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
51654,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51655,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51656,Fell/Jumped from Vehicle,Daylight,Rural-Minor Arterial,Not an Intersection,f
51657,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
51658,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
51659,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
51660,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51661,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51662,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51664,Fell/Jumped from Vehicle,Daylight,Urban-Minor Arterial,Not an Intersection,f
51665,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
51666,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
51667,Traffic Sign Support ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
51668,Fell/Jumped from Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
51669,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
51670,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
51671,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51672,Traffic Signal Support,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,t
51673,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Not an Intersection,t
51674,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51675,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51676,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51677,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51678,Embankment,Unknown,Rural-Major Collector,Not an Intersection,f
51679,Railway Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
51680,Live Animal,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51681,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
51682,Other Traffic Barrier,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
51683,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51684,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
51685,Curb,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51686,Utility Pole/Light Support,Daylight,Urban-Minor Arterial,Not an Intersection,f
51687,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
51688,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51689,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51690,Curb,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51691,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51692,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
51693,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
51694,Boulder,Daylight,Rural-Minor Arterial,Not an Intersection,f
51695,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
51696,Traffic Sign Support ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51697,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51698,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
51699,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
51700,Parked Motor Vehicle ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51701,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51702,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
51703,Culvert,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
51704,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51705,Live Animal,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
51706,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51707,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51708,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51709,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51710,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
51711,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51712,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,t
51713,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51714,Ditch,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
51715,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,t
51716,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51717,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51718,Thrown or Falling Object,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,f
51719,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,f
51720,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
51721,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
51722,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51723,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
51724,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51725,Mail Box,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
51726,Pedestrian,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
51727,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
51728,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
51729,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
51730,Wall,Daylight,Urban-Minor Arterial,Not an Intersection,f
51731,Parked Motor Vehicle ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51732,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
51733,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
51734,Traffic Signal Support,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
51735,Embankment,Daylight,Urban-Minor Arterial,Not an Intersection,t
51736,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51737,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51738,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51739,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51740,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
51741,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
51742,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51743,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
51744,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
51745,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51746,Other Fixed Object,Daylight,Rural-Local Road or Street,Not an Intersection,t
51747,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Rural-Major Collector,Not an Intersection,f
51748,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51749,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51750,Other Non-Collision,Daylight,Rural-Major Collector,Not an Intersection,f
51751,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51752,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
51753,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
51754,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,f
51755,Bridge Rail (Includes parapet),Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
51756,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,f
51757,Railway Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
51758,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
51759,Wall,Dark - Lighted,Urban-Collector,T-Intersection,t
51760,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
51761,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
51762,Ground,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
51763,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
51764,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
51765,Rollover/Overturn,Dark - Lighted,Urban-Collector,T-Intersection,f
51766,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
51767,Fence,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51768,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,t
51769,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,t
51770,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
51771,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51772,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
51773,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
51774,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
51775,Other Fixed Object,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
51776,Fence,Daylight,Rural-Major Collector,Not an Intersection,t
51777,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
51778,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
51779,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
51780,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
51781,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51782,Cable Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
51783,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51784,Curb,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
51785,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
51786,Fence,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
51787,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
51788,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51789,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
51790,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
51791,Live Animal,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
51792,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51793,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
51794,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
51795,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
51796,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
51797,Embankment,Daylight,Rural-Major Collector,Not an Intersection,t
51798,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
51799,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
51800,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51801,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
51802,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51803,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
51804,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,f
51805,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
51806,Traffic Sign Support ,Daylight,Rural-Major Collector,T-Intersection,f
51807,Cable Barrier,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
51808,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51809,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
51810,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
51811,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
51812,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
51813,Rollover/Overturn,Daylight,Urban-Collector,Four-Way Intersection,f
51814,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
51815,Mail Box,Daylight,Rural-Local Road or Street,Not an Intersection,f
51816,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,t
51817,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51818,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
51819,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
51820,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
51821,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
51822,Rollover/Overturn,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
51823,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
51824,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
51825,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
51826,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
